video_id,channelTitle,title,description,tags,publishedAt,viewCount,likeCount,favouriteCount,commentCount,duration,definition,caption
V8ni2kn7-HU,GadgetIn,UNBOXING HP EDISI SPESIAL NARUTOOOOOOOOOoooooo!!!,"Zaskeeeee

Beli 2 Pack 10 KA Mix Gula Aren hanya dengan harga Rp. 17.800,- saja https://tokopedia.link/TmQH3ZKyGqb

Link produk regulernya: https://tokopedia.link/cRAdxiPQJqb

Barang bekas review biasanya saya jual disini: https://invol.co/cl75vrb

Instagram GadgetIn: https://www.instagram.com/gadgetins/ 
Twitter GadgetIn: https://twitter.com/DGadgetIn 
Facebook GadgetIn: https://www.facebook.com/DgadgetIn

Email untuk kerjasama: davidbrendi88@gmail.com",,2022-06-08T06:19:36Z,4721576,135968,,11476,PT17M43S,hd,true
K1PdJegaxNE,GadgetIn,FAVORIT 2022 🔥 - Review realme GT NEO 3 150W Indonesia!,"Siuuuuu

realme GT NEO 150W
Rp7.799.000 Pre-order tanggal 7 - 24 Juni di Tokopedia https://bit.ly/gtneo150wtoped 

realme Buds Air 3 varian Nitro Blue
Rp749.000 Flash Sale 7 Juni, 18:00 WIB di Tokopedia https://bit.ly/budsair3tokopedia

Barang bekas review biasanya saya jual disini: https://invol.co/cl75vrb

Instagram GadgetIn: https://www.instagram.com/gadgetins/ 
Twitter GadgetIn: https://twitter.com/DGadgetIn 
Facebook GadgetIn: https://www.facebook.com/DgadgetIn

Email untuk kerjasama: davidbrendi88@gmail.com",,2022-06-07T07:06:34Z,1387477,34661,,3597,PT10M44S,hd,true
5yoFzNTv9Y0,GadgetIn,Nyobain TV 43 inci dari Changhong yang harganya Rp3 jutaan.,"Waku waku.

Link pembelian TVnya: https://bit.ly/3x8tJfG

Barang bekas review biasanya saya jual disini: https://invol.co/cl75vrb

Instagram GadgetIn: https://www.instagram.com/gadgetins/ 
Twitter GadgetIn: https://twitter.com/DGadgetIn 
Facebook GadgetIn: https://www.facebook.com/DgadgetIn

Email untuk kerjasama: davidbrendi88@gmail.com",,2022-06-05T03:15:58Z,984444,22526,,2645,PT14M55S,hd,true
D-c7_fWPd7A,GadgetIn,AKHIRNYA DATANG JUGA!!! Review OPPO Find X5 Pro 5G Indonesia!,"Yuk Mari.

Barang bekas review biasanya saya jual disini: https://invol.co/cl75vrb

Link pembelian OPPO Find X5 Pro 5G: https://tokopedia.link/K61WGlAcyqb

Instagram GadgetIn: https://www.instagram.com/gadgetins/ 
Twitter GadgetIn: https://twitter.com/DGadgetIn 
Facebook GadgetIn: https://www.facebook.com/DgadgetIn

Email untuk kerjasama: davidbrendi88@gmail.com",,2022-06-02T12:33:53Z,1472739,32056,,2509,PT10M52S,hd,true
TUsit_ASP44,GadgetIn,Serasa bukan HP Infinix 🤣 Review Infinix Note 12 Indonesia!,"Beda, tapi lebih baik?

Lagi cari gadget? Harga disini dijamin termurah: https://tkp.me/gadgetin-tekno06-yt1

Link pembelian Infinix Note 12: https://tokopedia.link/16jMKNucyqb

Barang bekas review biasanya saya jual disini: https://invol.co/cl75vrb

Instagram GadgetIn: https://www.instagram.com/gadgetins/ 
Twitter GadgetIn: https://twitter.com/DGadgetIn 
Facebook GadgetIn: https://www.facebook.com/DgadgetIn

Email untuk kerjasama: davidbrendi88@gmail.com",,2022-06-01T08:52:03Z,1999380,38543,,3565,PT9M20S,hd,true
dsM-1jugBmM,GadgetIn,Rp84 JUTA! Dikasih CHALLENGE buat ngerakit PC SERBA RoG!!!,"Repablik of gemers.

Mau minum susu yang ngga bosenin? Sekarang kamu bisa nikmatin susu dari Cimory UHT Milk yang varian rasanya banyak dan unik-unik! Rasanya udah pasti enak & creamy banget. Apalagi buat kamu kaum anti ribet, sekarang Cimory UHT Milk udah dapat dibeli di e-commerce kesayangan kamu loh! Yuk, klik link dibawah ini.

https://alfagift.onelink.me/1087556432/alfagift
https://www.klikindomaret.com/search/?key=cimory%20uht

Follow juga :
Instagram: https://www.instagram.com/cimoryindonesia/

Barang bekas review biasanya saya jual disini: https://invol.co/cl75vrb

Instagram GadgetIn: https://www.instagram.com/gadgetins/ 
Twitter GadgetIn: https://twitter.com/DGadgetIn 
Facebook GadgetIn: https://www.facebook.com/DgadgetIn

Email untuk kerjasama: davidbrendi88@gmail.com",,2022-05-31T09:41:32Z,2837641,72529,,3239,PT29M21S,hd,true
wP4r9mXVo8M,GadgetIn,Kamera HP yang punya gelar TERBAIK buat sekarang 😳,"Rasanya seperti menjadi Iron Man...

Kalau pengen liat2 barangnya di Apple Tree: https://tokopedia.link/56bRq5l7kqb

Barang bekas review biasanya saya jual disini: https://invol.co/cl75vrb

Instagram GadgetIn: https://www.instagram.com/gadgetins/ 
Twitter GadgetIn: https://twitter.com/DGadgetIn 
Facebook GadgetIn: https://www.facebook.com/DgadgetIn

Email untuk kerjasama: davidbrendi88@gmail.com",,2022-05-26T08:20:31Z,2388319,46195,,4185,PT16M11S,hd,true
LRSrQzoi610,GadgetIn,VIVO IKUTAN BIKIN HP LIPAT DAN HASILNYA MANTAB 🔥,"Yuk iPhone yuk

Kalau lagi pengen belanja elektronik, lagi ada promo cakep nih: https://tkp.me/gadgetin-med05-yt1
Mampir ke Apple Tree: https://www.tokopedia.com/apple-tree

Barang bekas review biasanya saya jual disini: https://invol.co/cl75vrb

Instagram GadgetIn: https://www.instagram.com/gadgetins/ 
Twitter GadgetIn: https://twitter.com/DGadgetIn 
Facebook GadgetIn: https://www.facebook.com/DgadgetIn

Email untuk kerjasama: davidbrendi88@gmail.com",,2022-05-25T10:00:19Z,2904567,49373,,2683,PT21M55S,hd,true
iZwe1LShu4E,GadgetIn,Tipis + Enteng + Kenceng. Jarang jarang ada laptop gaming kayak gini.,"Ga bikin pegal pegal.

Setiap pembelian Legion Slim 7 AMD ini juga akan mendapatkan OVO sebesar Rp 750,000 dengan cara claim di lenovopromoamd.com

#LenovoID #LegionID #LegionSlim7 #AMD #Ryzen5000 #BeneranCepa

link: https://www.lenovopromoamd.com

Barang bekas review biasanya saya jual disini: https://invol.co/cl75vrb

Instagram GadgetIn: https://www.instagram.com/gadgetins/ 
Twitter GadgetIn: https://twitter.com/DGadgetIn 
Facebook GadgetIn: https://www.facebook.com/DgadgetIn

Email untuk kerjasama: davidbrendi88@gmail.com",,2022-05-25T03:00:15Z,961873,23061,,1056,PT10M56S,hd,false
a5a8KvYiyp8,GadgetIn,HP 5G Murah jadi tambah bagus - Review realme Narzo 50 5G Indonesia!,"Kapan 2 jutaan 5G keren?

realme narzo 50 5G Rp3.299.000 Pre-order tanggal 24 - 27 Mei di Tokopedia https://bit.ly/narzo505gtoped

Barang bekas review biasanya saya jual disini: https://invol.co/cl75vrb

Instagram GadgetIn: https://www.instagram.com/gadgetins/ 
Twitter GadgetIn: https://twitter.com/DGadgetIn 
Facebook GadgetIn: https://www.facebook.com/DgadgetIn

Email untuk kerjasama: davidbrendi88@gmail.com",,2022-05-24T06:35:17Z,1356228,30589,,3222,PT8M15S,hd,true
zwlv3jbjrIs,GadgetIn,Jangan pernah remehin iPhone bekas.,"Download State of Survival: https://statesofsurvival.onelink.me/AcDU/9b4beuna
Kode Bonus in-game : GadgetIn

Barang bekas review biasanya saya jual disini: https://invol.co/cl75vrb

Instagram GadgetIn: https://www.instagram.com/gadgetins/ 
Twitter GadgetIn: https://twitter.com/DGadgetIn 
Facebook GadgetIn: https://www.facebook.com/DgadgetIn

Email untuk kerjasama: davidbrendi88@gmail.com",,2022-05-20T06:16:36Z,4047698,76135,,4939,PT10M31S,hd,true
nENoJ_d6ZEs,GadgetIn,Rp1.499 JUTA!!! Unboxing Redmi 10A Indonesia!,"Udah Xiaomi, versi murahnya lagi..

Barang bekas review biasanya saya jual disini: https://invol.co/cl75vrb

Instagram GadgetIn: https://www.instagram.com/gadgetins/ 
Twitter GadgetIn: https://twitter.com/DGadgetIn 
Facebook GadgetIn: https://www.facebook.com/DgadgetIn

Email untuk kerjasama: davidbrendi88@gmail.com",,2022-05-19T06:41:01Z,1897045,40642,,3165,PT16M13S,hd,true
ejEC555Fx94,GadgetIn,Ngobrolin soal pensiun ngeyoutube...,"Sehat sehat semuanya!

Perlengkapan rumah lagi pada diskon: https://tkp.me/hsh05-yt-gadgetin1

Barang bekas review biasanya saya jual disini: https://invol.co/cl75vrb

Timestamp:
0:00 Soal pensiun
2:20 Kapan kenal Ekbal
3:45 Ga ada bahan konten
5:25 Gengsi keluarga
6:35 Dasar wibu
8:20 Gimana cara atur duit
12:15 Anggota tim GadgetIn
14:50 Harga outfit
15:30 Soal livestreaming
16:40 Soal inovasi

Instagram GadgetIn: https://www.instagram.com/gadgetins/ 
Twitter GadgetIn: https://twitter.com/DGadgetIn 
Facebook GadgetIn: https://www.facebook.com/DgadgetIn

Email untuk kerjasama: davidbrendi88@gmail.com",,2022-05-17T09:34:27Z,980213,42428,,2093,PT18M58S,hd,true
wuo7xlGS210,GadgetIn,1.5 JUTA dapet RAM 4/64GB! Unboxing Infinix Hot 12i Indonesia!,"Entry levelnya entry.

Siapa tau bisa jadi rezeki tambahan: https://tkp.me/tapp05-yt-davndi1

Link pembelian Infinix Hot 12i: https://tokopedia.link/XGWyLMIE2pb

Barang bekas review biasanya saya jual disini: https://invol.co/cl75vrb

Instagram GadgetIn: https://www.instagram.com/gadgetins/ 
Twitter GadgetIn: https://twitter.com/DGadgetIn 
Facebook GadgetIn: https://www.facebook.com/DgadgetIn

Email untuk kerjasama: davidbrendi88@gmail.com",,2022-05-15T06:10:22Z,1546134,31696,,2777,PT11M17S,hd,true
GdED7xncwjE,GadgetIn,Bedanya terlalu jauh - Review Samsung Galaxy A73 5G Indonesia!,"Atas bawah dimakan.

Harga terbaru Samsung Galaxy A73 5G: https://tokopedia.link/zEeidxXwbqb

Barang bekas review biasanya saya jual disini: https://invol.co/cl75vrb

Instagram GadgetIn: https://www.instagram.com/gadgetins/ 
Twitter GadgetIn: https://twitter.com/DGadgetIn 
Facebook GadgetIn: https://www.facebook.com/DgadgetIn

Email untuk kerjasama: davidbrendi88@gmail.com",,2022-05-14T05:38:45Z,2732597,50122,,4178,PT9M16S,hd,true
Ci4vlBeedCk,GadgetIn,Sudah ngepur pun masih menang - Review vivo T1 Pro 5G Indonesia!,"Mending T Series.

Kalau pengen beli HP banyak promo: https://tkp.me/gadgetin-sos05-yt

Harga terbaru vivo T1 Pro 5G: https://tokopedia.link/BY5zoy5wbqb

Barang bekas review biasanya saya jual disini: https://invol.co/cl75vrb

Instagram GadgetIn: https://www.instagram.com/gadgetins/ 
Twitter GadgetIn: https://twitter.com/DGadgetIn 
Facebook GadgetIn: https://www.facebook.com/DgadgetIn

Email untuk kerjasama: davidbrendi88@gmail.com",,2022-05-13T06:00:03Z,2372263,42318,,4504,PT10M30S,hd,true
dsf8yQ-ozbs,GadgetIn,Pake 2 KIPAS DAN SSD 🤣! Unboxing Lenovo Legion Y90 Indonesia!,"GG.

Dapetin harga termurah buat gadget2: https://tkp.me/gadgetin-tekno05-yt1

Kasih salam ke Shopyz: https://tokopedia.link/mfk0LjFJGpb

Barang bekas review biasanya saya jual disini: https://invol.co/cl75vrb

Instagram GadgetIn: https://www.instagram.com/gadgetins/ 
Twitter GadgetIn: https://twitter.com/DGadgetIn 
Facebook GadgetIn: https://www.facebook.com/DgadgetIn

Email untuk kerjasama: davidbrendi88@gmail.com",,2022-05-01T03:39:17Z,2201852,48479,,3403,PT23M41S,hd,true
tgA-gKSTGUM,GadgetIn,Mesin HP vivo bisa ngalahin Xiaomi! - Review vivo T1 5G Indonesia!,"vivo tobat?

Barang bekas review biasanya saya jual disini: https://invol.co/cl75vrb

Instagram GadgetIn: https://www.instagram.com/gadgetins/ 
Twitter GadgetIn: https://twitter.com/DGadgetIn 
Facebook GadgetIn: https://www.facebook.com/DgadgetIn

Email untuk kerjasama: davidbrendi88@gmail.com",,2022-04-25T07:36:38Z,2997553,49075,,5354,PT9M37S,hd,true
N-ectJO3xFQ,GadgetIn,Rekomendasi HP TERBAIK untuk LEBARAN 2022!,"Baru ga selalu lebih bagus.

Harga terbaru buat masing masing HP:
1 jutaan: https://tokopedia.link/FNCpOUb4tpb
1.5 jutaan:  https://tokopedia.link/nfXFfQ5MRlb 
2 Jutaan: https://tokopedia.link/RgcECMhNRlb
3 Jutaan: https://tokopedia.link/hjC7Rcl4tpb
4 Jutaan: https://tokopedia.link/7Qyk1wX9Gpb
5 Jutaan: https://tokopedia.link/4znq9FsNRlb
6-8 juta: https://tokopedia.link/WvBubZvNRlb
8-10 juta: https://tokopedia.link/LiBhYLo4tpb
10 jutaan: https://tokopedia.link/JpXRXlq4tpb
15 juta ke atas: https://tokopedia.link/b23EsYs4tpb

Barang bekas review biasanya saya jual disini: https://invol.co/cl75vrb

Instagram GadgetIn: https://www.instagram.com/gadgetins/ 
Twitter GadgetIn: https://twitter.com/DGadgetIn 
Facebook GadgetIn: https://www.facebook.com/DgadgetIn

Email untuk kerjasama: davidbrendi88@gmail.com",,2022-04-24T09:13:28Z,5109526,121771,,7695,PT11M59S,hd,true
8Bull4wtyyo,GadgetIn,Rp3.5 JUTA!! Unboxing Samsung Galaxy M23 5G Indonesia!,"3 juta banyak alternatif.

Cari ide buat penghasilan tambahan? https://tkp.me/tap04-yt-davndi2

Link pembelian Samsung M23: https://tokopedia.link/TXNhIMxEBpb

Barang bekas review biasanya saya jual disini: https://invol.co/cl75vrb

Instagram GadgetIn: https://www.instagram.com/gadgetins/ 
Twitter GadgetIn: https://twitter.com/DGadgetIn 
Facebook GadgetIn: https://www.facebook.com/DgadgetIn

Email untuk kerjasama: davidbrendi88@gmail.com",,2022-04-22T10:02:58Z,2118928,39381,,3942,PT14M56S,hd,true
82KuP68inbY,GadgetIn,Borong 25pcs Mystery Box yang katanya ada hadiah iPhone...,"50rb dapet iPhone...

Dapatkan Kapal Api Special Gift Pack berhadiah Coffee Press disini:
https://www.tokopedia.com/kapalapistore/kapal-api-special-380-gift-box-free-coffee-press

Barang bekas review biasanya saya jual disini: https://invol.co/cl75vrb

Instagram GadgetIn: https://www.instagram.com/gadgetins/ 
Twitter GadgetIn: https://twitter.com/DGadgetIn 
Facebook GadgetIn: https://www.facebook.com/DgadgetIn

Email untuk kerjasama: davidbrendi88@gmail.com",,2022-04-21T09:40:50Z,6379543,153739,,6629,PT27M7S,hd,true
lrB7DflnVlQ,GadgetIn,MEDIATEK MENGGILA! Adu kenceng Dimensity 9000 vs Snapdragon 8 Gen 1!,"Adems.

Ide penghasilan tambahan? Ikut Tokopedia Affilaite aja: 
https://tkp.me/tap04-yt-davndi1

Barang bekas review biasanya saya jual disini: https://invol.co/cl75vrb

Instagram GadgetIn: https://www.instagram.com/gadgetins/ 
Twitter GadgetIn: https://twitter.com/DGadgetIn 
Facebook GadgetIn: https://www.facebook.com/DgadgetIn

Email untuk kerjasama: davidbrendi88@gmail.com",,2022-04-20T11:29:33Z,1445159,33085,,3185,PT20M38S,hd,true
iypM9G_vYk4,GadgetIn,Rp1.899 JUTA terlalu murah? Unboxing Redmi 10C resmi Indonesia!,"...atau brand lain yang kemahalan?

Upgrade perabot rumah dengan harga murah: https://tkp.me/hls04-yt-gadgetin1

Link pembelian Redmi 10C: https://tokopedia.link/SRoAsRzeqpb

Barang bekas review biasanya saya jual disini: https://invol.co/cl75vrb

Instagram GadgetIn: https://www.instagram.com/gadgetins/ 
Twitter GadgetIn: https://twitter.com/DGadgetIn 
Facebook GadgetIn: https://www.facebook.com/DgadgetIn

Email untuk kerjasama: davidbrendi88@gmail.com",,2022-04-19T11:45:23Z,2194273,49082,,4843,PT15M4S,hd,true
ol0HLFRixyc,GadgetIn,RoG bikin TABLET GAMING dan hasilnya luar biasa!!!,"Nanti smartwatch gaming.

Barang bekas review biasanya saya jual disini: https://invol.co/cl75vrb

Link pembelian RoG Flow Z13: https://tokopedia.link/NFDLZYEeqpb

Instagram GadgetIn: https://www.instagram.com/gadgetins/ 
Twitter GadgetIn: https://twitter.com/DGadgetIn 
Facebook GadgetIn: https://www.facebook.com/DgadgetIn

Email untuk kerjasama: davidbrendi88@gmail.com",,2022-04-18T09:53:58Z,2073542,55436,,3328,PT13M8S,hd,true
a4_SE3zwB9w,GadgetIn,Salah satu TV mantap di harga Rp5 jutaan!,"Google TV... GTV...

Kalau minat sama TCL 50A30 (Harga aslinya baru keluar tanggal 17 besok) : https://tokopedia.link/5CjtpHrugpb 
https://linktr.ee/tclindonesia

Barang bekas review biasanya saya jual disini: https://invol.co/cl75vrb

Instagram GadgetIn: https://www.instagram.com/gadgetins/ 
Twitter GadgetIn: https://twitter.com/DGadgetIn 
Facebook GadgetIn: https://www.facebook.com/DgadgetIn

Email untuk kerjasama: davidbrendi88@gmail.com",,2022-04-16T09:00:00Z,1519922,31312,,2474,PT20M4S,hd,true
zaTS2Mf8s_0,GadgetIn,Nyobain barang aneh yang dijual online Ep. 23!!!,"Pecah.

Barang #1: https://tokopedia.link/gOiGQ8cVepb
Barang #2: https://tokopedia.link/HrcC13jVepb
Barang #3: https://tokopedia.link/649G4VlVepb
Barang #4: https://tokopedia.link/OBfcmtoVepb
Barang #5: https://tokopedia.link/4fBywWpVepb

Barang bekas review biasanya saya jual disini: https://invol.co/cl75vrb

Instagram GadgetIn: https://www.instagram.com/gadgetins/ 
Twitter GadgetIn: https://twitter.com/DGadgetIn 
Facebook GadgetIn: https://www.facebook.com/DgadgetIn

Email untuk kerjasama: davidbrendi88@gmail.com",,2022-04-15T06:00:23Z,2425222,76360,,4292,PT27M17S,hd,true
qqvbQO80MS8,GadgetIn,Rp3 JUTAAN!! Unboxing realme 9 4G Indonesia!,"Nice.

Kalau minat sama realme 9 4G: https://bit.ly/94Gtokopediayt

Barang bekas review biasanya saya jual disini: https://invol.co/cl75vrb

Instagram GadgetIn: https://www.instagram.com/gadgetins/ 
Twitter GadgetIn: https://twitter.com/DGadgetIn 
Facebook GadgetIn: https://www.facebook.com/DgadgetIn

Email untuk kerjasama: davidbrendi88@gmail.com",,2022-04-14T07:00:24Z,1487191,30159,,3467,PT13M46S,hd,true
Uk2vMFIl26o,GadgetIn,Yang pake iPhone tolong minggir dulu :),"Selera sultan...

Buat dapetin gadget dengan harga lebih murah: https://tkp.me/gadgetinyt-sos04-yt

Buktiin sendiri harga Vertunya: https://tokopedia.link/E9dIVclnbpb

Barang bekas review biasanya saya jual disini: https://invol.co/cl75vrb

Instagram GadgetIn: https://www.instagram.com/gadgetins/ 
Twitter GadgetIn: https://twitter.com/DGadgetIn 
Facebook GadgetIn: https://www.facebook.com/DgadgetIn

Email untuk kerjasama: davidbrendi88@gmail.com",,2022-04-13T03:00:17Z,11056315,193417,,10474,PT18M30S,hd,true
eZbrMyGc0K0,GadgetIn,Rasanya pake flagship Xiaomi yang harganya Rp13 JUTA...,"Mesin sultan, monster, dll...

Link pembelian Xiaomi 12: https://tokopedia.link/e6hbxnBXepb

Barang bekas review biasanya saya jual disini: https://invol.co/cl75vrb

Instagram GadgetIn: https://www.instagram.com/gadgetins/ 
Twitter GadgetIn: https://twitter.com/DGadgetIn 
Facebook GadgetIn: https://www.facebook.com/DgadgetIn

Email untuk kerjasama: davidbrendi88@gmail.com",,2022-04-12T12:00:05Z,1597828,32469,,3596,PT12M51S,hd,true
frTZ5QsFBCM,GadgetIn,Rp2.5 JUTA! Unboxing Samsung Galaxy A13 Indonesia!,"A13 Bionic.

Lagi nyari gadget baru, disini ada banyak promo: https://tkp.me/gadgetin-mer04-yt1

Link pembelian Samsung Galaxy A13: https://tokopedia.link/nKO9FtZH6ob

Barang bekas review biasanya saya jual disini: https://invol.co/cl75vrb

Instagram GadgetIn: https://www.instagram.com/gadgetins/ 
Twitter GadgetIn: https://twitter.com/DGadgetIn 
Facebook GadgetIn: https://www.facebook.com/DgadgetIn

Email untuk kerjasama: davidbrendi88@gmail.com",,2022-04-10T03:00:15Z,4088513,68585,,4627,PT14M13S,hd,true
XjYsXFmpVf0,GadgetIn,"Yang lain menghemat, INFINIX MALAH MENGHEBAT! - Review Infinix Zero 5G Indonesia!","Download State of Survival: https://statesofsurvival.onelink.me/AcDU/9b4beuna
Kode Bonus in-game : GadgetIn

Link pembelian Infinix Zero 5G: https://tokopedia.link/ay4Ss72H6ob

Barang bekas review biasanya saya jual disini: https://invol.co/cl75vrb

Instagram GadgetIn: https://www.instagram.com/gadgetins/ 
Twitter GadgetIn: https://twitter.com/DGadgetIn 
Facebook GadgetIn: https://www.facebook.com/DgadgetIn

Email untuk kerjasama: davidbrendi88@gmail.com",,2022-04-09T03:00:09Z,1881924,37321,,3692,PT10M47S,hd,true
Nk-eV-bO2D0,GadgetIn,INI BARU UPGRADE! Review Samsung Galaxy A33 5G Indonesia!,"Yes.

Linl pembelian Galaxy A33: https://tokopedia.link/HOLZ2qci3ob

Barang bekas review biasanya saya jual disini: https://invol.co/cl75vrb

Instagram GadgetIn: https://www.instagram.com/gadgetins/ 
Twitter GadgetIn: https://twitter.com/DGadgetIn 
Facebook GadgetIn: https://www.facebook.com/DgadgetIn

Email untuk kerjasama: davidbrendi88@gmail.com",,2022-04-08T06:00:05Z,3826288,70883,,6381,PT10M43S,hd,true
Ba0pgEJA_2I,GadgetIn,HP OPPO yang paling masuk akal buat dibeli.,"Ekstra niat.

Harga terbaru OPPO A96: https://tokopedia.link/ajRwwtik3ob

Barang bekas review biasanya saya jual disini: https://invol.co/cl75vrb

Instagram GadgetIn: https://www.instagram.com/gadgetins/ 
Twitter GadgetIn: https://twitter.com/DGadgetIn 
Facebook GadgetIn: https://www.facebook.com/DgadgetIn

Email untuk kerjasama: davidbrendi88@gmail.com",,2022-04-07T09:45:18Z,1987284,36021,,3835,PT8M17S,hd,true
mN_Zm0BxLDI,GadgetIn,Nyari laptop 4 jutaan? Kenapa ga coba tablet aja? - Huawei MatePad 2022,"Ga usah nambah lagi.

Link pembelian MatePad: https://bit.ly/3UnVsDT
Info Lebih Lanjut HUAWEI MatePad:https://bit.ly/3xnTxqb

Barang bekas review biasanya saya jual disini: https://invol.co/cl75vrb

Instagram GadgetIn: https://www.instagram.com/gadgetins/ 
Twitter GadgetIn: https://twitter.com/DGadgetIn 
Facebook GadgetIn: https://www.facebook.com/DgadgetIn

Email untuk kerjasama: davidbrendi88@gmail.com",,2022-04-06T03:00:27Z,4221937,27789,,2726,PT8M37S,hd,true
MnRcL1o-TVA,GadgetIn,UNBOXING SEMUA IPHONE YANG BARU KELUAR!!!,"🍏🍏🍏

Banyak diskon cakep selama Ramadan: https://tkp.me/gadgetinyt-rameks04-yt

---PERHATIAN---

Buat sekarang, JANGAN beli iPhone selain dari distributor resmi (contoh: iBox Digimap Erafone) dulu ⚠️

Setelah saya baca baca, dengar pengalaman orang, ada beberapa yang HPnya ga dapet sinyal kalau beli di tempat lain. 

iPhone saya sendiri bisa dapat sinyal. Tapi kalau nggak ada jaminan 100% buat semua barang, saya tidak bisa rekomen beli disana.

Barang bekas review biasanya saya jual disini: https://invol.co/cl75vrb

Instagram GadgetIn: https://www.instagram.com/gadgetins/ 
Twitter GadgetIn: https://twitter.com/DGadgetIn 
Facebook GadgetIn: https://www.facebook.com/DgadgetIn

Email untuk kerjasama: davidbrendi88@gmail.com",,2022-04-02T04:40:47Z,1984037,42142,,3657,PT16M35S,hd,true
SAcm1YxlTtE,GadgetIn,Rp1.999 JUTA!!! Unboxing + tes ML PUBG realme narzo 50A Prime!,"realme on fire.

Dapetin harga termurah buat pembelian gadget: https://tkp.me/gadgetin-tekno04-yt1

Barang bekas review biasanya saya jual disini: https://invol.co/cl75vrb

Instagram GadgetIn: https://www.instagram.com/gadgetins/ 
Twitter GadgetIn: https://twitter.com/DGadgetIn 
Facebook GadgetIn: https://www.facebook.com/DgadgetIn

Email untuk kerjasama: davidbrendi88@gmail.com",,2022-04-01T08:50:09Z,3626225,64767,,5526,PT20M21S,hd,true
